heel_x,heel_y,heel_pressure,brake_overlap,accel_overlap,safety,p_heel_x_min,p_heel_x_max,p_heel_y_min,p_heel_y_max,p_heel_pressure,p_brake_overlap,p_accel_overlap
"[0.4572, 0.7268]","[0.2565, 0.3302]",58.13363879630962,0.0,18.856103469492847,0,0.5407047000129545,0.702211488068327,0.25820725064080496,0.5453785701714565,0.13075365998098856,1.0,0.26511206026741096
"[0.4272, 0.6079]","[0.2271, 0.317]",35.56653594611502,0.0,20.16419503073189,0,0.2980141471184323,0.18808584206231693,0.5878402536813785,0.7342251293585464,0.711788357230374,1.0,0.325321818358825
"[0.4657, 0.7057]","[0.1033, 0.2065]",43.50175320911572,0.0,24.36899922519696,1,0.6243648932162431,0.9351431393913618,0.05310489014945101,0.06153969344369239,0.7704297829174305,1.0,0.5733667387444987
"[0.4821, 0.686]","[0.185, 0.2522]",53.42904501821232,0.0,34.7711953787947,0,0.7978237898060156,0.8410897686752157,0.7640484789360494,0.339335977194392,0.2631029890867286,1.0,0.6332770027521384
"[0.498, 0.7298]","[0.2006, 0.3105]",34.398529743477766,0.0,26.779773713618653,0,0.97737312605707,0.6698397820379289,0.9908977349641407,0.8338862445229173,0.6406507120724008,1.0,0.7474355516970833
"[0.4756, 0.6577]","[0.168, 0.3164]",50.41330624631418,0.0,23.515818750315937,0,0.7276633829593981,0.5460071469029053,0.5224606114692008,0.7432222629171958,0.38551723354333567,1.0,0.5167145505075892
"[0.5293, 0.7273]","[0.2265, 0.3117]",31.94621445843194,0.0,30.51554563324959,0,0.6757018052900117,0.6965245614330519,0.5966478279058076,0.8142475911540619,0.5021257447675418,1.0,0.9588836243744505
"[0.5631, 0.7585]","[0.2256, 0.3375]",34.26877248000185,0.0,18.530372717335702,0,0.3675660904250311,0.4036938078749305,0.6079860176279962,0.45323296880033326,0.6329332983003206,1.0,0.25139702543859554
"[0.526, 0.6926]","[0.2656, 0.2831]",30.407962428100316,0.0,34.2880321783391,0,0.709819439116871,0.9158613827492907,0.18965783206010423,0.7353110202035757,0.4240953405528737,1.0,0.6680664369276896
"[0.5079, 0.7343]","[0.192, 0.2908]",44.11176639033764,0.0,41.3138676195831,0,0.9105543502588402,0.6236587039896215,0.8730849495065854,0.854720564648604,0.7318638893819344,1.0,0.25789234085490476
"[0.4902, 0.7162]","[0.1308, 0.2215]",53.89562863078659,0.0,29.207959590119884,0,0.8884832441089161,0.8170451144489073,0.16661675485470606,0.11618676144067379,0.24687666590560442,1.0,0.9368703304489758
"[0.4881, 0.7119]","[0.1941, 0.2695]",37.79064481459403,0.0,27.973510066997918,0,0.8653917960062234,0.8652780109945422,0.9054055100188396,0.541905343424069,0.853924861540007,1.0,0.8394093932962672
"[0.426, 0.6874]","[0.2004, 0.3329]",24.745010081051163,0.0,33.734403532155696,0,0.2902326620127893,0.8576666023428041,0.9930909026351075,0.5108404065387933,0.2036400226765338,1.0,0.708820730654391
"[0.49, 0.748]","[0.1613, 0.2515]",27.00751813255821,0.0,9.715305811684551,2,0.8864341428613584,0.4931045963291558,0.43864421400754783,0.3319314084331486,0.2789385748908819,1.0,0.042512361388112534
"[0.5017, 0.6867]","[0.2279, 0.3226]",44.735193056446484,0.0,35.36817456597868,0,0.9810611631344093,0.8489051457450585,0.5766647859578953,0.6514299734719056,0.6931385406302356,1.0,0.5913937122727704
"[0.6181, 0.8331]","[0.242, 0.3307]",62.12939696073123,0.0,61.01885803744864,2,0.0914961288307273,0.057337302889462705,0.40097987788026757,0.5395082541896975,0.0651661763921709,1.0,0.0019229212191062995
"[0.6069, 0.7819]","[0.2338, 0.2763]",44.724699991772766,0.0,28.773237788852796,0,0.12682031792284726,0.2418326784412156,0.49869891068601613,0.6358199958161346,0.6937840823612165,1.0,0.9023634944153134
"[0.5227, 0.7236]","[0.0944, 0.1605]",35.35724139218497,0.0,28.808749662836693,2,0.7458981596336869,0.7358164670643235,0.03473554383764518,0.005260722360530539,0.698832794870145,1.0,0.9051762979206227
"[0.4662, 0.6422]","[0.1345, 0.2633]",49.194207602203406,0.0,37.436070000996835,0,0.6293144078795264,0.4091411169769479,0.1899257697184723,0.462861805523369,0.4435668469379713,1.0,0.4571142670663064
"[0.4009, 0.6657]","[0.3071, 0.3438]",37.12601637295904,0.0,46.45332668197962,2,0.1566663895710659,0.6236964292731977,0.03219859052866855,0.381048445416988,0.8107189543267792,1.0,0.09990122647187888
"[0.5642, 0.7787]","[0.1896, 0.2666]",35.46057739162952,0.0,39.74967844434135,0,0.35910809978611635,0.26063419581087177,0.8357477503035594,0.5046923951331352,0.7052187257934495,1.0,0.329576210575526
"[0.5201, 0.7114]","[0.1266, 0.2146]",28.498490731656837,0.0,8.443931214164493,2,0.7737236390006492,0.8705817502874834,0.1422676655574384,0.08777920041137363,0.3378313031667559,1.0,0.03111437499039405
"[0.5049, 0.7527]","[0.2233, 0.3756]",56.90138613095627,0.0,35.63398837662747,0,0.9437816839331782,0.45169911400509954,0.6418517180737267,0.13071598875112808,0.15899820459348324,1.0,0.573163328498651
"[0.4387, 0.5519]","[0.189, 0.3121]",9.529504990052036,0.0,55.719301452416744,2,0.3814740227306531,0.034384353969599796,0.82595164038007,0.8093492684469656,0.011110377335070091,1.0,0.010113329531512703
"[0.5959, 0.7154]","[0.2526, 0.3358]",49.574310403351234,0.0,36.22441046759465,0,0.17056046406683856,0.8262688473100891,0.2932110341516031,0.4734967507879584,0.42495220214580653,1.0,0.5336518971746418
"[0.5113, 0.7432]","[0.1915, 0.3306]",34.435060746429556,0.0,18.453980867282503,0,0.87121082596649,0.537310172388934,0.8651775181009926,0.5399285443847457,0.6428304971225467,1.0,0.24825348282830983
"[0.4322, 0.6346]","[0.2295, 0.3072]",35.07591122258065,0.0,32.81829624418614,0,0.33250805502155034,0.35003519313782006,0.5558598949904351,0.8849536113738175,0.6815560169109953,1.0,0.7780741542882739
"[0.4667, 0.6767]","[0.1994, 0.3297]",60.307781873413745,0.0,17.19312748658933,1,0.6342737233430809,0.7394301774367505,0.9901682820484292,0.5530892433551866,0.09058589956403273,1.0,0.2003035394428928
"[0.5424, 0.6893]","[0.2483, 0.3075]",31.430426893599382,0.0,42.328036892688594,0,0.5451699381949822,0.8784558456207014,0.33421743302694074,0.8805062567723407,0.4751461214716348,1.0,0.2176490145884702
"[0.5036, 0.7027]","[0.275, 0.4072]",31.839170151659076,0.0,20.441174119720745,2,0.9588396546627376,0.9694219101540187,0.13362294849934622,0.03203916047749543,0.4964606745868354,1.0,0.3391315568091875
"[0.4424, 0.7225]","[0.2449, 0.3327]",38.43526913296564,0.0,30.74243634692023,0,0.41058550453182596,0.7474535921343876,0.3688416948294574,0.5124903047593021,0.8962545243539023,1.0,0.9408165261707147
"[0.4773, 0.7103]","[0.1522, 0.2214]",44.96616862974686,0.0,21.422199980081523,0,0.7457943170408963,0.8833045853404418,0.33921362332483884,0.11575987174904413,0.678985878189377,1.0,0.39101395434506225
"[0.4815, 0.6883]","[0.2211, 0.3146]",34.697730612485564,0.0,24.53551942452009,0,0.7914191698990758,0.866982134807306,0.672680317896818,0.7701443171135726,0.6585935696912791,1.0,0.5847579833459559
"[0.5179, 0.7004]","[0.2415, 0.3498]",21.113692833569374,0.0,44.86150645860495,0,0.7977872652845952,0.9957521678784481,0.4065493222676486,0.3190617251690707,0.11552006645374806,1.0,0.13723927864504734
"[0.5962, 0.7804]","[0.2555, 0.3407]",29.611621829418816,0.0,31.03457164893697,0,0.16943735647529656,0.25074416977883074,0.2667469471816748,0.4157961394615748,0.38665569787455834,1.0,0.9176001444712552
"[0.3886, 0.5034]","[0.1746, 0.2912]",55.376006277574234,3.6412080665064144,24.4079752627428,2,0.11146321245210018,0.004979836261014056,0.6118250539844767,0.8610026811128058,0.20007642582131102,0.015204458580498114,0.5760235450888502
"[0.4806, 0.6909]","[0.2553, 0.3379]",40.897321469626135,0.0,18.547720291132773,0,0.7820672513051772,0.8970388027835651,0.2683571773204265,0.4490154798505983,0.9403923096891886,1.0,0.25211473448231136
"[0.4937, 0.7275]","[0.2278, 0.3464]",45.41304740444586,0.0,11.282985136005635,1,0.928072467625475,0.6944206974682297,0.5781546618464444,0.35324905043418864,0.6519266423112748,1.0,0.061247913798707705
"[0.5493, 0.6862]","[0.2963, 0.4095]",36.86294551392355,0.0,17.487193664773134,2,0.4815037180095063,0.8442440203816723,0.05418592001219906,0.028474916240328253,0.7937677045426862,1.0,0.21083210861413326
"[0.4909, 0.6645]","[0.1709, 0.2691]",32.086027645920765,0.0,31.11959241444378,0,0.896718592975372,0.6116215373220767,0.5607522846100309,0.5363919000629889,0.5095762249995393,1.0,0.9108557239364448
"[0.4177, 0.5714]","[0.1863, 0.2731]",60.13083339850493,0.0,39.80233768722664,1,0.2399717734035426,0.06628880921724713,0.7844644595461361,0.5903456853207809,0.0934311809392672,1.0,0.3269707391945712
"[0.539, 0.7004]","[0.1855, 0.29]",37.74169771538703,0.0,24.39648507577799,0,0.5775591227512318,0.995751796267591,0.7715427710802546,0.8419240486271125,0.8507262555772683,1.0,0.575239711276476
"[0.6026, 0.8047]","[0.1721, 0.2886]",34.67956144567448,0.0,45.705436007190144,0,0.1428376048866718,0.13468848347726248,0.5773540069743301,0.8203447421717289,0.6574982186605786,1.0,0.11628869921479104
"[0.4497, 0.5663]","[0.1335, 0.2953]",53.15370839626408,0.0,22.82499577771773,1,0.47202085718839604,0.05609693726712272,0.18333503466881373,0.9255247370096302,0.2730164766605494,1.0,0.4730653759830473
"[0.5395, 0.7641]","[0.0754, 0.2036]",31.33167569359138,0.0,27.61988277120121,2,0.5721294227559034,0.3597036887462399,0.012703800762149145,0.053816046926030016,0.4700729521955087,1.0,0.8118720019039496
"[0.4652, 0.6954]","[0.168, 0.2973]",32.86327187471204,0.0,19.20423279662748,0,0.6192030061292357,0.9472139110641072,0.5218108279818747,0.9561682643605357,0.5520257409670217,1.0,0.28033071265740916
"[0.5013, 0.6913]","[0.1684, 0.3611]",40.12296020820278,0.0,39.90761734567856,0,0.9846976147975427,0.9010719504857577,0.5279965794138177,0.221692460721986,0.9918244720880316,1.0,0.3218019382525902
"[0.4864, 0.5872]","[0.1725, 0.288]",40.003241249058156,0.0,50.975106140445675,2,0.8464025088817396,0.10712343604009404,0.582754974973152,0.8104931113371686,0.9997844881208522,1.0,0.0359483985827579
"[0.4999, 0.66]","[0.2701, 0.3847]",43.115336174838575,0.0,12.381830390638022,1,0.9984156551039571,0.5677503818456809,0.16064311381708274,0.09032268467745015,0.7951635820366929,1.0,0.07810022812789333
"[0.5533, 0.8027]","[0.19, 0.3111]",65.10002907274585,0.0,26.538379313653017,2,0.4460204690545698,0.14248989924611594,0.8410865299685165,0.8243877038666018,0.03646812744237656,1.0,0.729220919345533
"[0.5905, 0.6794]","[0.2668, 0.3365]",44.03497895622844,0.0,42.64779847050035,0,0.19596560617174097,0.76853335426503,0.18170849112278198,0.46530861608723106,0.7366836734032102,1.0,0.20595025759590402
"[0.6109, 0.797]","[0.2171, 0.3038]",11.463352446990395,0.0,15.530544785743988,2,0.11316392882874844,0.16588554174615966,0.7321200028054415,0.939446275960392,0.017404278714507178,1.0,0.14791218228781355
"[0.5942, 0.747]","[0.2406, 0.3255]",43.915587321178734,0.0,35.66683906971086,0,0.1781886137373937,0.5015409731276876,0.41623145844751996,0.6105594312963102,0.7441981875398521,1.0,0.5709289564741856
"[0.5103, 0.7424]","[0.2015, 0.3209]",40.45455993387519,0.0,42.2147220020757,0,0.8835402816813706,0.544357227441733,0.9767776180166108,0.6761829716202457,0.9697833636844724,1.0,0.22190728503288626
"[0.6181, 0.7911]","[0.2574, 0.3521]",40.52140029221749,0.0,30.782288143568373,1,0.09147061353630753,0.19294670168415573,0.25126588650643356,0.2970523564838673,0.9653428016605389,1.0,0.9376460417034567
"[0.5183, 0.7344]","[0.2002, 0.3043]",42.95136771275405,0.0,35.50263070940132,0,0.7941970669670834,0.6229347720313582,0.9973793908002728,0.9312927184353206,0.8057230207607069,1.0,0.5821389495070741
"[0.5384, 0.761]","[0.2035, 0.3362]",39.65586054790241,0.0,47.60902386127607,1,0.5835930085811366,0.38360987403834157,0.9436682130011395,0.46959820592205703,0.9771211731700032,1.0,0.07825492600549888
"[0.4455, 0.7189]","[0.2017, 0.3276]",39.36865488333533,0.0,49.48426554101147,1,0.43607419044180473,0.7868277092628825,0.972780562731733,0.5809404273214125,0.9580409814519811,1.0,0.05136394505591876
"[0.5081, 0.6999]","[0.1909, 0.286]",47.35653051724943,0.0,29.38032786965517,0,0.9084271427627784,0.9992466839925945,0.8554947800963739,0.7801338053185403,0.5398471079431701,1.0,0.9505889420114494
"[0.4506, 0.6657]","[0.2262, 0.3061]",33.49503043366599,0.0,24.676221507007668,0,0.4806651875894218,0.6238858268586744,0.5995940465611374,0.9021171340969023,0.5877628467049019,1.0,0.5944643235713041
"[0.5891, 0.7297]","[0.2723, 0.4064]",28.627763972329895,0.0,20.800198889263037,2,0.203189712753707,0.6716290911330982,0.14791748851997402,0.03332950485589627,0.34328915927203285,1.0,0.35758315273181107
"[0.4055, 0.6531]","[0.1776, 0.3008]",76.2853774314687,0.0,39.76964150428712,2,0.17698625125743295,0.5029493530134251,0.653803275728062,0.9873542182852072,0.002496367028856921,1.0,0.3285869007298773
"[0.5622, 0.7317]","[0.2409, 0.2927]",31.4097106746252,0.0,16.282244422090315,0,0.37460839726589024,0.6503343416359566,0.4136719061556512,0.8836805153305212,0.47407937807377976,1.0,0.17013331846848256
"[0.4998, 0.6773]","[0.255, 0.3456]",41.20171494952092,0.0,27.474259620087977,0,0.997446999807553,0.7462176670846471,0.27125834555765194,0.36162292976426513,0.9202308673268719,1.0,0.8005973943326132
"[0.5707, 0.7698]","[0.2431, 0.3481]",22.052076989495593,0.0,31.02689770954466,0,0.3123599184713711,0.31848812430557627,0.38838603880947387,0.3361213086538145,0.1347422135783555,1.0,0.9182091923194995
"[0.5763, 0.7138]","[0.1888, 0.3122]",41.39762098061706,0.0,24.969974872812454,0,0.27565131351357164,0.8437777631715206,0.8225427202193636,0.807988316517506,0.9072813168481333,1.0,0.614962505537231
"[0.6047, 0.8138]","[0.091, 0.2183]",28.80129339172798,0.0,32.798202650191236,2,0.1348646058710992,0.10396737385511641,0.029276635088628412,0.1023259520347538,0.35070352512355263,1.0,0.7796154032967261
"[0.5245, 0.7632]","[0.2164, 0.3249]",34.690324685799865,0.0,55.64513318292758,2,0.7263691887187533,0.36663351528712473,0.7427676646717918,0.6181076720874121,0.658147005486736,1.0,0.010332061403546814
"[0.3998, 0.6115]","[0.1024, 0.22]",52.54077598925349,3.033884106997351,28.784014096534577,2,0.15238480743233723,0.20631341834745398,0.05103876881778075,0.1095974414758697,0.29599308339609387,0.04311549748352805,0.9032169299458166
"[0.5278, 0.6642]","[0.2578, 0.3598]",45.66411482053688,0.0,25.645943725726106,0,0.6916755079840393,0.6090995820379819,0.2473913760104396,0.23201248225511406,0.636919958907459,1.0,0.6632680263834452
"[0.4322, 0.6272]","[0.2169, 0.2967]",46.82091429489783,0.0,40.15331824381853,0,0.3324436603764789,0.298362351455404,0.7355631956573192,0.9469189265602839,0.56975692453399,1.0,0.3099476791430483
"[0.4541, 0.6837]","[0.2439, 0.3361]",18.745541939297645,0.0,32.39583644145522,1,0.5116644902732344,0.8163581299685837,0.3798793963280461,0.4706881126035706,0.07652664497858135,1.0,0.8106530456162261
"[0.6282, 0.7531]","[0.1636, 0.2642]",62.04274203794815,0.0,44.39335771211376,1,0.06696529596916942,0.44798989235510167,0.46698936511290523,0.4739965637685667,0.066225372495462,1.0,0.15005541251961999
"[0.5597, 0.7168]","[0.1384, 0.2374]",25.6974242686975,0.0,31.646876198197184,0,0.3933634872530387,0.8108097365050086,0.21809771737653882,0.21042059403889812,0.23330778724048018,1.0,0.8691898618749359
"[0.4405, 0.6756]","[0.2387, 0.2821]",58.34272977152638,0.0,27.51576792028967,0,0.39558963998781316,0.7273579461258302,0.43876796054068223,0.7210406272817209,0.12637335657493973,1.0,0.8038069789097928
"[0.4338, 0.6446]","[0.2046, 0.2927]",52.258526391777835,0.0,12.162751119054448,1,0.3441125148300366,0.42851784838876483,0.9264102324995604,0.8838205382847907,0.30699683733925187,1.0,0.07446837993460038
"[0.4937, 0.7102]","[0.1795, 0.2812]",46.92799290141616,0.0,13.802653061882598,0,0.9285993391552196,0.8840752472901696,0.6817367321571721,0.7066411283865339,0.5637146996270619,1.0,0.10528928014960974
"[0.3898, 0.6642]","[0.2076, 0.2992]",29.740182629099422,0.0,11.643013095728975,1,0.11547587366183897,0.6090138612355449,0.8790764984902019,0.9866903286348007,0.3925595731690391,1.0,0.06640223175509362
"[0.4504, 0.6691]","[0.3144, 0.407]",41.819078137834275,0.0,33.793391662842396,2,0.4782405082449709,0.6589300489443914,0.022137762663975206,0.03236272181130172,0.8795104434979127,1.0,0.7044360187072232
"[0.5056, 0.7319]","[0.2261, 0.3407]",34.34894307226168,0.0,16.377505201325405,0,0.9366598370397312,0.6488181197197671,0.6022114150473312,0.4156347257314803,0.6376968577463179,1.0,0.17311916529672566
"[0.5151, 0.8235]","[0.2582, 0.3258]",40.348474858063504,0.0,42.55577365919383,1,0.8291680181958367,0.07760307053914148,0.24471346737458388,0.6059160620932047,0.9768330303942382,1.0,0.20926924188135554
"[0.5408, 0.7322]","[0.2582, 0.3093]",37.00153289097328,0.0,30.302465648559537,0,0.5599723588770567,0.6450077336012772,0.24460148667032688,0.851866962884572,0.8026861368889386,1.0,0.975870412117953
"[0.3785, 0.5466]","[0.2644, 0.354]",15.5366739211311,0.0,27.55813080898331,2,0.08256455384851402,0.028384638047964927,0.19773877418544794,0.2805347813185929,0.041488915805379584,1.0,0.8070860575223128
"[0.5097, 0.7268]","[0.1809, 0.3039]",53.46140981181506,0.0,21.561449247956617,0,0.8897202304449686,0.7016357511464,0.7029868414680371,0.9384827516665764,0.261954226555941,1.0,0.39875039488092767
"[0.4955, 0.7131]","[0.0925, 0.2431]",39.026714121407664,0.0,36.22258748270206,2,0.9492226845983217,0.8515280739132547,0.03154928607698806,0.25531130338323815,0.9353567343382533,1.0,0.533771741587688
"[0.5354, 0.7143]","[0.1807, 0.3042]",34.18239520597316,0.0,21.955021804575885,0,0.6133809992043416,0.8381401759872519,0.6998615411526409,0.9332396462958142,0.6278179393148016,1.0,0.42110952811305735
"[0.6176, 0.7763]","[0.2545, 0.3104]",33.27607320604279,0.0,20.14621995930119,1,0.0929002909812863,0.2755581140743679,0.275771428399868,0.8345189346750944,0.5752562553947957,1.0,0.3244384299222839
"[0.33, 0.6224]","[0.1647, 0.2577]",44.30151491640122,0.0,41.883499206053486,2,0.015163703930060377,0.2676310901836674,0.48010720714450417,0.39780355623908303,0.7199994140453231,1.0,0.23469557776352024
"[0.458, 0.6711]","[0.1891, 0.2968]",29.274923940466334,0.0,33.54621160775022,0,0.5484769604934295,0.67940424304302,0.8273643844541632,0.948888654174264,0.37145227469144126,1.0,0.7228734211779444
"[0.5501, 0.7208]","[0.1697, 0.275]",12.93789329831148,0.0,27.650705717517276,2,0.4741670203690278,0.7662628728097468,0.5440545825751736,0.6169775873720876,0.02412231144240025,1.0,0.8142635082481485
"[0.3868, 0.6234]","[0.252, 0.3682]",44.885557638499314,0.0,36.414329847337164,0,0.10580346089622494,0.2739734120845021,0.2984179427356385,0.1727518296108903,0.6839126550778079,1.0,0.5212414082483352
"[0.5907, 0.7864]","[0.2437, 0.3162]",46.229235975481856,0.0,30.089318731106985,0,0.19487782654442753,0.21723463347925565,0.38174788403438054,0.7455966679276675,0.603688917833465,1.0,0.9928734911029116
"[0.5272, 0.717]","[0.2251, 0.327]",37.604418103868404,0.0,33.830131504516835,0,0.6980263339264086,0.8076317195211211,0.6158436907147624,0.5887037464581446,0.8417685362567833,1.0,0.7017100135851908
"[0.5395, 0.762]","[0.2186, 0.3312]",26.225165497719892,0.0,21.83152097624545,0,0.5720778286039442,0.3754597633326907,0.7105003392736684,0.5330362176639355,0.2510086611425325,1.0,0.41401535332319483
"[0.4916, 0.6399]","[0.1861, 0.3109]",41.06722649067142,0.0,50.70398608910622,2,0.9042684270157072,0.3906222255184236,0.7813956775824968,0.8275055592374488,0.929133137907903,1.0,0.0384150320124884
"[0.5418, 0.7559]","[0.22, 0.2958]",22.425611580236936,0.0,24.20380032323775,0,0.5506668897737882,0.42471825370731564,0.6893329442991254,0.9333184729236597,0.14304854573901984,1.0,0.5621709245924955
"[0.5258, 0.8024]","[0.1578, 0.2474]",27.67323283974809,0.0,45.56016326949977,0,0.7119233199911134,0.1436340179508946,0.3983338715749454,0.29293963213065866,0.3043118939901919,1.0,0.11970421000040882
"[0.5046, 0.7233]","[0.1531, 0.172]",30.991624761950064,0.0,28.111311506955236,2,0.9470465415903704,0.7392827298379643,0.34824015549992504,0.010458217522638886,0.4528344651718176,1.0,0.8501956087919389
"[0.5216, 0.7065]","[0.2153, 0.2967]",50.12726885069867,0.0,38.070971156549625,0,0.7577747686906485,0.9255652324537218,0.7592213195259858,0.9470803195260643,0.39870345381177374,1.0,0.4196105337604561
"[0.5264, 0.7061]","[0.2208, 0.3051]",35.648668594757,0.0,37.34223499026136,0,0.7064634555203622,0.9308022267053021,0.677031969593227,0.9188616587532213,0.7168955290063579,1.0,0.4628125338232083
"[0.4564, 0.64]","[0.2637, 0.3331]",34.62560305868247,0.0,41.468517551500454,0,0.533435521076767,0.3913066137410244,0.20291621552614292,0.5082684417932888,0.6542496103426292,1.0,0.25144289485172056
"[0.4962, 0.6861]","[0.2604, 0.3653]",63.45631018493496,0.0,21.59376292835855,1,0.9570209002862043,0.8422518560826733,0.22728390652479158,0.1912968506940872,0.050619374043666766,1.0,0.4005587732487248
"[0.4984, 0.6833]","[0.2636, 0.362]",44.22954996626457,0.0,40.75635401278862,0,0.981818681707239,0.8113550268425884,0.20309526198987138,0.21526582837057284,0.724491439083772,1.0,0.2820903483490601
"[0.5047, 0.7413]","[0.194, 0.2262]",44.06793412569791,0.0,48.4643985091144,1,0.9467249667237477,0.5549046942167949,0.9039645319390724,0.13989476178940358,0.7346138655912555,1.0,0.0648283653973005
"[0.5947, 0.7253]","[0.1827, 0.2891]",35.563591057494705,0.0,27.41307020758143,0,0.1763130027372476,0.7175092564390095,0.7289937199828329,0.8280839389442737,0.711605476479392,1.0,0.7958721369726519
"[0.4192, 0.6537]","[0.2331, 0.3053]",32.84353998835867,0.0,30.347060671421225,0,0.24866322611990743,0.5085924891368327,0.5074812803885372,0.9157646830930092,0.5509269634190117,1.0,0.9723141229636729
"[0.5001, 0.6849]","[0.294, 0.4086]",13.763122719794193,0.0,24.765533575198457,2,0.9989378030002205,0.8292742501996614,0.06013301533665912,0.02991375819560929,0.028785882874547496,1.0,0.6006634730897986
"[0.5813, 0.7964]","[0.2784, 0.34]",51.624886383082696,0.0,26.535637478149,0,0.2451868571141539,0.16835202747508438,0.11673307344602164,0.42398664260802665,0.3326746641409044,1.0,0.7290148845912985
"[0.4779, 0.6328]","[0.2443, 0.3452]",45.37971646907655,0.0,47.1142279893249,1,0.7524846949103731,0.33737848387370895,0.37533966112938966,0.3657198978654088,0.6539296969381679,1.0,0.08700309142584026
"[0.4241, 0.6772]","[0.1887, 0.2802]",37.85000808143904,0.0,19.957654738697958,0,0.2781898746115271,0.7450472262790877,0.821760395060553,0.6927105216843017,0.8578073651122617,1.0,0.3152655839667666
"[0.4872, 0.7371]","[0.1601, 0.2692]",38.35327957796493,0.0,20.57881178149228,0,0.8551978909900152,0.5965966549405599,0.425166351293812,0.5381393147631162,0.8908516055466177,1.0,0.34613180912515074
"[0.5315, 0.7699]","[0.2297, 0.3334]",48.83373114713266,0.0,46.10900936414377,0,0.6530060905326616,0.3183145370120204,0.5527013282459322,0.5037918354866934,0.46164290841598765,1.0,0.1072013158921762
"[0.531, 0.6704]","[0.1598, 0.2521]",21.343479123041764,0.0,36.24548425888362,0,0.6580689454185188,0.6723001370774477,0.4214086649061183,0.3385277537267106,0.12001513449024778,1.0,0.5322674779109027
"[0.5632, 0.7963]","[0.2135, 0.2674]",32.92142402135433,0.0,51.20370249042524,2,0.3669414237960117,0.16882138184048257,0.7870582325616244,0.5146393896819147,0.5552702107509804,1.0,0.03397483362557847
"[0.5433, 0.7595]","[0.2176, 0.2733]",26.364365645289634,0.0,25.49561362174147,0,0.536099540687683,0.39528743462018046,0.7253332672251587,0.5926604037962064,0.25582983303869467,1.0,0.6523941902729101
"[0.5826, 0.7184]","[0.2725, 0.355]",61.258111389840955,0.0,31.262811372375694,1,0.23791710630640428,0.7926190778419655,0.14719918551417224,0.2716967172136596,0.07647605046153376,1.0,0.8995093870229721
"[0.5337, 0.7328]","[0.1859, 0.2857]",50.50786638223961,0.0,23.393230562281957,0,0.6298776178291747,0.6397739405277073,0.7785003448223811,0.7746929249091158,0.38121732657094476,1.0,0.508819512898529
"[0.6324, 0.8469]","[0.1116, 0.1933]",13.56768830637563,0.0,31.43301168647696,2,0.058627211947940086,0.035791878289357565,0.07690633699480015,0.032853088531908325,0.027616419289682854,1.0,0.8860523329114771
"[0.4766, 0.6988]","[0.2108, 0.3296]",21.834860480320295,0.0,12.259033027156963,1,0.7378276177916916,0.986457177077718,0.8289938751510708,0.5544404909269676,0.13008630839586596,1.0,0.0760471570057924
"[0.3762, 0.5833]","[0.1762, 0.2679]",38.411851919710166,0.0,36.849545566550084,1,0.0770691079469933,0.09558228619046819,0.6344654035084996,0.5202346387991726,0.8947108829549064,1.0,0.49337259747625284
"[0.5904, 0.8021]","[0.2162, 0.2872]",34.3307174551309,0.0,33.23474083492338,0,0.1964034879591654,0.1447622390668629,0.746234348195114,0.798414944706213,0.6366126075681824,1.0,0.7463362317934317
"[0.4431, 0.702]","[0.2007, 0.2924]",24.10741350307734,0.0,29.42445337534081,0,0.41601992565764756,0.9770894777175216,0.9887780221477258,0.8785617952541789,0.18537614047479456,1.0,0.9541033638814513
"[0.482, 0.731]","[0.1857, 0.2924]",63.33714685180587,0.0,26.096356754003352,1,0.7965408498681272,0.6579361881555388,0.7743258437435631,0.8798138123572689,0.051803600978301764,1.0,0.6962671642912808
"[0.6359, 0.7212]","[0.2267, 0.3365]",43.75047896779095,0.0,21.052460126319005,1,0.05218183887884254,0.7616509914675315,0.5927832876831364,0.4655504213861208,0.7546302341616482,1.0,0.37091861194644293
"[0.4102, 0.5975]","[0.1105, 0.2669]",45.6977958743571,0.0,37.277129120327615,1,0.19960820838612592,0.14317699492625557,0.07348516182239917,0.5074726411669214,0.6349178975821792,1.0,0.4667893446021195
"[0.4282, 0.6216]","[0.1894, 0.2693]",31.695820609213435,0.0,18.289100142965935,0,0.3049871303100231,0.2627633593090315,0.8313748714907758,0.5390275533868109,0.48892794099852166,1.0,0.2415626087351046
"[0.439, 0.5689]","[0.2285, 0.3263]",48.66728976613603,0.0,35.118959120492434,1,0.38324964671512707,0.06105132766691312,0.5691702566456828,0.5994533874529637,0.47012594432044286,1.0,0.608723859346722
"[0.4505, 0.6542]","[0.169, 0.2818]",35.43480686821586,0.0,50.74451394809458,2,0.4791951254162582,0.5132543245600175,0.5358471868171333,0.7162832196358782,0.7036241997396113,1.0,0.038037408383889935
"[0.5014, 0.7514]","[0.136, 0.2353]",36.59988191551001,0.0,44.85521488644298,0,0.984008718121684,0.4631807877980815,0.2005386367858032,0.19564046396956525,0.776913784847117,1.0,0.13740573538068399
"[0.5532, 0.7097]","[0.2343, 0.3192]",47.33202351790312,0.0,14.948720573293468,0,0.44740294409274417,0.8895640157279983,0.4933251679974674,0.7004902007820241,0.5411982828631836,1.0,0.13229118629403802
